RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge
7819,15637977,Barese,542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0,2.5625165870091737,0.32,21.68
7820,15600792,Swayne,613,Spain,Male,29,0,0.0,2,0,1,133897.32,0,0.0,0.0,21.137931034482758
7821,15576131,Phillips,666,France,Male,40,5,0.0,2,1,0,147878.05,0,0.0,0.125,16.65
7822,15686588,Manfrin,777,France,Female,28,2,134571.5,1,0,1,118313.38,0,1.1374157343827045,0.07142857142857142,27.75
7823,15761018,Tan,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1,0.7936532110715433,0.04,11.62
7824,15616029,Adams,705,France,Male,32,7,0.0,2,1,0,7921.57,0,0.0,0.21875,22.03125
7825,15761149,Teng,673,France,Female,44,8,133444.97,1,0,1,5708.19,0,23.377808026712497,0.18181818181818182,15.295454545454545
7826,15802758,Chinwendu,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,1.8456705943211458,0.17391304347826086,25.82608695652174
7827,15647838,Davison,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1,28.287723487275056,0.0392156862745098,12.705882352941176
7828,15735968,Hsing,605,France,Male,41,10,0.0,2,0,1,97213.09,0,0.0,0.24390243902439024,14.75609756097561
7829,15581286,Castro,734,France,Female,40,9,176914.8,1,1,1,12799.23,0,13.822300247749277,0.225,18.35
7830,15625445,Parkin,572,France,Female,36,8,68348.18,2,0,1,50400.32,0,1.3561060723423977,0.2222222222222222,15.88888888888889
7831,15600173,Manna,595,France,Female,33,9,0.0,2,1,1,41447.86,0,0.0,0.2727272727272727,18.03030303030303
7832,15635143,Fennescey,749,France,Male,42,2,56726.83,2,0,1,185543.35,0,0.3057335657677842,0.047619047619047616,17.833333333333332
7833,15664849,Colon,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1,0.3435427853190178,0.06521739130434782,12.456521739130435
7834,15762455,Yeh,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0,0.387662766573814,0.18181818181818182,18.90909090909091
7835,15797165,Bergamaschi,703,France,Male,56,9,0.0,1,0,0,85547.33,1,0.0,0.16071428571428573,12.553571428571429
7836,15788189,Matveyeva,665,France,Female,41,8,96147.55,1,1,0,137037.97,0,0.7016124801031423,0.1951219512195122,16.21951219512195
7837,15780492,Ignatyeva,648,France,Male,42,4,0.0,2,1,0,19283.14,0,0.0,0.09523809523809523,15.428571428571429
7838,15678497,Lederer,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1,0.0,0.041666666666666664,17.708333333333332
7839,15588560,Nwabugwu,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0,1.1006658277708838,0.25,17.78125
7840,15606003,Abramowitz,566,France,Female,21,3,0.0,2,1,1,3626.47,0,0.0,0.14285714285714285,26.952380952380953
7841,15611756,Chapman,537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0,2.440813568622472,0.0851063829787234,11.425531914893616
7842,15789563,Fiorentino,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1,0.7460480893475743,0.15217391304347827,15.347826086956522
7843,15702416,Cecil,734,France,Male,43,7,107805.67,1,0,0,182505.68,0,0.5906976155481846,0.16279069767441862,17.069767441860463
7844,15766288,Ikechukwu,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1,0.5343397850783232,0.1388888888888889,16.27777777777778
7845,15667633,Allen,612,France,Female,38,1,0.0,2,1,1,9209.21,0,0.0,0.02631578947368421,16.105263157894736
7846,15622774,Kao,648,France,Male,34,0,0.0,1,1,1,167931.81,0,0.0,0.0,19.058823529411764
7847,15755416,Hart,557,France,Female,27,3,87739.08,1,1,1,123096.56,0,0.7127663031363346,0.1111111111111111,20.62962962962963
7848,15769915,Charlton,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,33.616682090632395,0.0,32.15
7849,15643908,Turnbull,433,France,Female,49,10,0.0,1,1,1,87711.61,0,0.0,0.20408163265306123,8.83673469387755
7850,15627395,Manners,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0,3.1188069892291264,0.17073170731707318,15.682926829268293
7851,15679663,Chiazagomekpere,488,France,Female,36,0,0.0,2,1,0,136675.22,0,0.0,0.0,13.555555555555555
7852,15651581,Lavrentyev,758,Germany,Male,68,6,112595.85,1,1,0,35865.44,1,3.1393968678482684,0.08823529411764706,11.147058823529411
7853,15596379,Wallace,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,4.579704416836004,0.07692307692307693,19.05128205128205
7854,15746674,Miller,730,France,Female,47,7,0.0,1,1,0,33373.26,1,0.0,0.14893617021276595,15.53191489361702
7855,15801256,Bazhenov,746,Spain,Male,49,7,0.0,2,0,1,10096.25,0,0.0,0.14285714285714285,15.224489795918368
7856,15663808,Ifesinachi,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,0.8084153546174616,0.13559322033898305,11.288135593220339
7857,15598521,Ma,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,1.6502249634253456,0.21212121212121213,17.575757575757574
7858,15621457,Chu,850,France,Male,27,6,96654.72,2,0,0,152740.16,0,0.6328048890350776,0.2222222222222222,31.48148148148148
7859,15764726,Kerr,563,France,Male,22,3,137583.04,1,0,1,5791.85,0,23.75459309201723,0.13636363636363635,25.59090909090909
7860,15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,4.7576842812743925,0.10714285714285714,27.357142857142858
7861,15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,187551.24,0,0.5085390531142316,0.28125,20.59375
7862,15589948,Disher,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0,1.2295217788255335,0.03571428571428571,21.678571428571427
7863,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,2.5329499109813494,0.14285714285714285,18.4
7864,15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62,0,2.293280420161381,0.1702127659574468,15.872340425531915
7865,15594436,Mazzi,588,Spain,Male,33,2,0.0,2,1,1,12483.56,0,0.0,0.06060606060606061,17.818181818181817
7866,15748995,Ifeajuna,691,Spain,Male,30,9,0.0,2,0,1,10963.04,0,0.0,0.3,23.033333333333335
7867,15677062,Howe,666,France,Female,38,6,127043.09,1,1,1,8247.0,0,15.40476415666303,0.15789473684210525,17.526315789473685
7868,15697201,Yocum,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0,0.0,0.06521739130434782,13.91304347826087
7869,15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,2.929545014815605,0.13793103448275862,21.06896551724138
7870,15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,1.131400825784402,0.17777777777777778,14.466666666666667
7871,15569867,Chinweuba,529,France,Female,29,8,0.0,2,1,0,19842.11,0,0.0,0.27586206896551724,18.24137931034483
7872,15711602,Lowrie,676,France,Female,36,3,91711.59,1,1,1,95393.43,0,0.9614036312563664,0.08333333333333333,18.77777777777778
7873,15717736,Shen,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0,0.8211545618777454,0.21739130434782608,13.891304347826088
7874,15750441,Lavarack,782,France,Male,36,5,81210.72,2,0,1,108003.38,0,0.751927578562819,0.1388888888888889,21.72222222222222
7875,15732791,Davide,641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0,1.2399585859936668,0.15625,20.03125
7876,15775104,Gomes,697,France,Female,38,1,182065.85,1,1,0,49503.5,0,3.677837930651368,0.02631578947368421,18.342105263157894
7877,15757607,Matveyeva,623,France,Male,45,0,0.0,1,1,0,196533.72,1,0.0,0.0,13.844444444444445
7878,15793070,Fiorentino,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,0.37136388673906323,0.04878048780487805,12.048780487804878
7879,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1,0.7220219389814492,0.2631578947368421,19.236842105263158
7880,15665385,Gibney,657,France,Male,44,6,76495.04,1,1,0,79071.89,0,0.9674113012854504,0.13636363636363635,14.931818181818182
7881,15612418,Virgo,744,France,Female,38,9,0.0,2,0,0,20940.76,0,0.0,0.23684210526315788,19.57894736842105
7882,15727138,Kulikova,774,Spain,Male,46,9,0.0,2,1,1,34774.26,0,0.0,0.1956521739130435,16.82608695652174
7883,15732061,Liu,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,17.752019180209192,0.022222222222222223,18.88888888888889
7884,15776051,Kao,551,France,Female,45,6,0.0,2,1,1,51143.43,0,0.0,0.13333333333333333,12.244444444444444
7885,15616530,Foran,638,France,Male,36,6,188455.19,1,0,0,47031.4,1,4.007007871337022,0.16666666666666666,17.72222222222222
7886,15632344,Jones,792,France,Female,42,0,99045.93,2,1,0,47160.01,0,2.100210114459263,0.0,18.857142857142858
7887,15744979,Fowler,666,France,Female,36,8,0.0,1,0,1,158666.99,0,0.0,0.2222222222222222,18.5
7888,15745433,Conti,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0,3.1432345329525884,0.06666666666666667,23.866666666666667
7889,15683657,Stephenson,594,France,Female,31,0,79340.95,1,1,0,78255.86,0,1.0138659264622483,0.0,19.161290322580644
7890,15718572,Willis,600,Germany,Male,57,9,138456.03,2,1,1,103548.25,0,1.3371160787362413,0.15789473684210525,10.526315789473685
7891,15665783,Ts'ui,565,France,Male,49,7,0.0,2,1,1,89609.26,0,0.0,0.14285714285714285,11.53061224489796
7892,15652782,Chibuzo,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0,0.5225448070985947,0.041666666666666664,14.125
7893,15707025,Fang,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0,0.0,0.16129032258064516,20.903225806451612
7894,15647807,Wyckoff,642,France,Male,40,8,109219.83,1,1,0,52827.51,0,2.0674801822005238,0.2,16.05
7895,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,1.4250342280957526,0.014925373134328358,10.537313432835822
7896,15660571,Halpern,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0,1.125572025299162,0.23255813953488372,15.534883720930232
7897,15727857,Flynn,635,Spain,Male,41,1,0.0,2,1,0,175611.5,0,0.0,0.024390243902439025,15.487804878048781
7898,15639252,Shao,603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,6.718327425665812,0.2,20.1
7899,15628144,Soares,635,France,Female,72,4,74812.84,1,0,1,27448.33,0,2.725588041239667,0.05555555555555555,8.819444444444445
7900,15683560,Gallo,642,France,Female,40,7,0.0,2,1,0,183963.34,0,0.0,0.175,16.05
7901,15653275,Lei,785,Spain,Female,54,1,0.0,2,1,0,45113.92,1,0.0,0.018518518518518517,14.537037037037036
7902,15622182,Daniels,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,1.3860232915050832,0.10714285714285714,22.428571428571427
7903,15613962,Kenechi,499,France,Female,38,9,0.0,2,0,1,183042.2,0,0.0,0.23684210526315788,13.131578947368421
7904,15618437,Singleton,567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,0.0,0.29411764705882354,16.676470588235293
7905,15783338,Williams,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0,0.9335740886951823,0.0,14.03125
7906,15764491,Greece,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,2.2437225354780224,0.2857142857142857,20.02857142857143
7907,15712960,Olisanugo,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,32.066004498311266,0.08108108108108109,16.56756756756757
7908,15688157,Padovano,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,0.5543566410771142,0.05128205128205128,17.512820512820515
7909,15579287,Rossi,581,France,Male,35,4,0.0,2,0,1,86383.82,0,0.0,0.11428571428571428,16.6
7910,15570931,Grant,620,France,Male,61,5,0.0,1,0,0,31641.52,1,0.0,0.08196721311475409,10.163934426229508
7911,15615177,Ebelegbulam,561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,1.7532788576897518,0.21428571428571427,20.035714285714285
7912,15809906,Mitchell,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,6.0977906699515225,0.038461538461538464,21.46153846153846
7913,15652169,Buckley,642,France,Male,35,2,133161.95,1,0,1,122254.86,0,1.089216003355613,0.05714285714285714,18.34285714285714
7914,15649450,Repina,805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,0.7698594119451899,0.25,33.541666666666664
7915,15777179,Ellis,687,France,Male,35,9,0.0,2,0,1,73133.82,0,0.0,0.2571428571428571,19.62857142857143
7916,15803538,Douglas,695,Spain,Male,56,1,0.0,3,1,0,187734.49,1,0.0,0.017857142857142856,12.410714285714286
7917,15610936,Becher,562,France,Male,33,6,0.0,2,1,0,111590.35,0,0.0,0.18181818181818182,17.03030303030303
7918,15590094,Nwachukwu,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,7.961303787212444,0.23684210526315788,16.13157894736842
7919,15572706,Smith,589,France,Male,37,5,0.0,1,1,0,61324.87,0,0.0,0.13513513513513514,15.91891891891892
7920,15634564,Aksyonov,593,Spain,Male,31,8,112713.34,1,1,1,176868.89,0,0.6372705793540062,0.25806451612903225,19.129032258064516
7921,15684296,Artyomova,714,France,Male,34,5,141173.03,1,0,1,98896.06,0,1.4274889211966584,0.14705882352941177,21.0
7922,15702293,Medvedeva,588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0.0,0.2,16.8
7923,15642099,Tsui,679,Spain,Male,39,6,0.0,2,1,0,12266.06,0,0.0,0.15384615384615385,17.41025641025641
7924,15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0,0.7278237788357035,0.13157894736842105,19.210526315789473
7925,15613337,Gallo,833,France,Male,47,2,0.0,2,1,1,182247.77,0,0.0,0.0425531914893617,17.72340425531915
7926,15800482,Bradshaw,586,Spain,Female,33,7,0.0,2,1,1,168261.4,0,0.0,0.21212121212121213,17.757575757575758
7927,15732644,Evans,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,0.5821043307342311,0.09259259259259259,10.5
7928,15713426,Hancock,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,1.1912815358938973,0.03333333333333333,21.233333333333334
7929,15640789,Butler,711,France,Male,38,4,123345.85,1,1,0,141827.83,0,0.8696872116001494,0.10526315789473684,18.710526315789473
7930,15598892,Bradshaw,828,France,Male,30,4,73070.18,2,0,0,161671.15,0,0.45196796088850727,0.13333333333333333,27.6
7931,15606436,Bergamaschi,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0.0,0.18421052631578946,13.157894736842104
7932,15751227,Ebelegbulam,807,France,Male,47,1,95120.59,1,0,0,127875.1,0,0.743855449575406,0.02127659574468085,17.170212765957448
7933,15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56,0,1.6904787510795645,0.2,21.25
7934,15616088,Lucas,782,France,Female,70,7,97072.42,1,0,1,131177.22,0,0.7400097364466177,0.1,11.17142857142857
7935,15803886,Barber,629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0,1.0153936078212402,0.1935483870967742,20.29032258064516
7936,15587311,Dobbs,582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,0.0,0.18181818181818182,17.636363636363637
7937,15617401,Thomson,468,France,Male,22,2,0.0,2,1,0,28123.99,0,0.0,0.09090909090909091,21.272727272727273
7938,15775886,Su,670,France,Male,36,3,0.0,1,1,0,140754.19,1,0.0,0.08333333333333333,18.61111111111111
7939,15807305,Watkins,805,France,Male,39,2,0.0,1,0,0,166650.32,0,0.0,0.05128205128205128,20.641025641025642
7940,15761717,Ch'ien,720,France,Male,26,10,51962.91,2,1,0,45507.24,0,1.1418602842097214,0.38461538461538464,27.692307692307693
7941,15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,0.8801922129461481,0.20689655172413793,26.93103448275862
7942,15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,4.215670890302152,0.06060606060606061,17.939393939393938
7943,15661409,Shen,542,France,Female,42,1,0.0,1,1,1,178256.58,1,0.0,0.023809523809523808,12.904761904761905
7944,15774250,Gallo,532,France,Male,42,1,159024.71,1,1,0,100982.93,1,1.574768230630662,0.023809523809523808,12.666666666666666
7945,15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,1,0.6703982891670078,0.02564102564102564,13.333333333333334
7946,15654870,Longo,759,France,Female,45,8,0.0,2,1,1,99251.24,0,0.0,0.17777777777777778,16.866666666666667
7947,15790448,Calabresi,473,France,Female,35,6,69617.36,1,1,0,143345.69,0,0.4856606431626929,0.17142857142857143,13.514285714285714
7948,15785326,Randall,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,2.288672679325761,0.14285714285714285,18.257142857142856
7949,15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,0,0.5777385280167929,0.12,28.2
7950,15617486,Sullivan,530,France,Male,52,1,106723.28,1,0,0,109960.4,1,0.9705610383374379,0.019230769230769232,10.192307692307692
7951,15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,1.0910851845128782,0.30303030303030304,15.636363636363637
7952,15644699,Crawford,850,France,Female,40,0,0.0,2,1,0,1099.95,0,0.0,0.0,21.25
7953,15622305,Martin,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0.7378505312177651,0.06060606060606061,22.606060606060606
7954,15608209,Currey,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,1.996263523924095,0.09090909090909091,18.848484848484848
7955,15626898,Teng,743,France,Male,30,7,77599.23,1,0,0,144407.1,0,0.5373643678184797,0.23333333333333334,24.766666666666666
7956,15644297,Austin,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,0.9132971799780069,0.13157894736842105,19.263157894736842
7957,15731569,Hudson,850,France,Male,81,5,0.0,2,1,1,44827.47,0,0.0,0.06172839506172839,10.493827160493828
7958,15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,1.4611516791165238,0.08823529411764706,25.0
7959,15802483,Hancock,686,France,Male,34,6,146178.13,2,1,1,88837.11,0,1.6454624649541165,0.17647058823529413,20.176470588235293
7960,15686999,Nicholas,556,France,Female,40,8,0.0,2,1,0,62112.7,0,0.0,0.2,13.9
7961,15772479,Napolitano,673,France,Male,37,4,0.0,2,0,0,163563.07,0,0.0,0.10810810810810811,18.18918918918919
7962,15778884,Jamieson,809,France,Female,38,2,154763.21,2,1,1,174800.31,0,0.8853714847530877,0.05263157894736842,21.289473684210527
7963,15623630,Foster,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,2.739843713911046,0.05357142857142857,11.321428571428571
7964,15774316,Moretti,630,France,Male,37,6,0.0,2,1,1,82647.65,0,0.0,0.16216216216216217,17.027027027027028
7965,15695097,Chiedozie,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0,0.7524111581019288,0.0,18.8
7966,15645404,Okwukwe,625,France,Female,51,4,124620.01,2,1,0,92243.94,1,1.3509831648561412,0.0784313725490196,12.254901960784315
7967,15750574,Lumholtz,677,Spain,Female,34,4,0.0,2,1,1,6175.53,0,0.0,0.11764705882352941,19.91176470588235
7968,15636812,Rose,583,France,Male,40,9,112701.04,1,0,0,29213.63,0,3.857823899323706,0.225,14.575
7969,15712068,Wan,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,1.2600421757246478,0.17777777777777778,13.155555555555555
7970,15652030,De Bernales,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,0.6401201056520837,0.04081632653061224,13.0
7971,15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23,0,0.457866334182921,0.2,28.333333333333332
7972,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0,0.0,0.23809523809523808,15.071428571428571
7973,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,0.820363235079519,0.1388888888888889,20.86111111111111
7974,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,1.4474176074327423,0.22580645161290322,19.096774193548388
7975,15722632,Dickson,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,9.243989379002285,0.04,14.32
7976,15794356,Toscani,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0,0.731249584126146,0.07142857142857142,15.261904761904763
7977,15659656,Pan,849,France,Male,35,4,110837.73,1,0,0,126419.8,0,0.8767434373413024,0.11428571428571428,24.257142857142856
7978,15588341,Chigozie,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,1.1204461575669968,0.2127659574468085,13.76595744680851
7979,15709142,Sagese,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,0.6847800199092794,0.06666666666666667,20.266666666666666
7980,15627042,Reilly,555,France,Female,26,7,0.0,2,1,0,93122.41,0,0.0,0.2692307692307692,21.346153846153847
7981,15627517,Taylor,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0,0.8918237637652658,0.25925925925925924,18.40740740740741
7982,15803032,Yen,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,0.566725112503466,0.23684210526315788,15.763157894736842
7983,15665129,Kapustin,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0,1.2336242925723246,0.030303030303030304,16.515151515151516
7984,15628272,Singh,774,France,Female,36,9,114997.42,1,1,0,75304.09,0,1.5271072261812075,0.25,21.5
7985,15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,0,0.8844133413816772,0.13043478260869565,10.08695652173913
7986,15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,16.065197118839517,0.07407407407407407,25.77777777777778
7987,15678067,Boyle,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0,0.0,0.06666666666666667,14.822222222222223
7988,15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,0,1.4885003141434356,0.15625,25.375
7989,15699532,Okagbue,516,France,Male,51,8,120124.35,2,0,1,168773.54,0,0.7117487136905465,0.1568627450980392,10.117647058823529
